country,barcode,product_name,brand,sugar_content_per_100g
germany,4311501709955,Cola Zero Sirup,Gut & Günstig,0.01
germany,42315148,,Netto,6.7
germany,4260509150019,Lömme Lömm Orange,Lömme Lömm,7.5
germany,3859893867002,COUNT'S DRINKS Tonic Water classic,,5.87
germany,8002230000302,Bitter - Aperol,Aperol,25.0
germany,15177603,,,8.0
germany,42173519,Bitter Lemon,Stardrink,9.9
germany,4047247384544,River Mix Zero,River,0.0
germany,4260629550096,Fritz Cola Superzero,fritz-kola GmbH,0.0
germany,90495090,Fanta,Coca-Cola,7.6
germany,4016670005265,Grünten Perle,,6.2
germany,4066600303305,Spezi,Paulaner,9.2
germany,4260322151149,Zitrone Bergamot,Aqua Monaco,4.9
germany,5060108450010,Premium Indian Tonic Water,Fever-tree,7.1
germany,5060108450843,Fever tree Elderflower Tonic,Fever-tree,7.8
germany,8002270066603,Aranciata,San Pellegrino,10.1
germany,4051454000098,Moloko Lemonade,,12.0
germany,4017434003183,Garten-Limonade Pink Grapefruit,Bad Brambacher,11.0
germany,4066447219791,dm Bio Guarana Cola,Dm Bio,8.3
germany,42255611,Breeza Pink Grapefruit,StarDrink,8.6
germany,8057192002901,,Terme di Crodo,2.0
germany,5449000134073,Coca-Cola zero sugar,Coca-Cola,0.0
germany,1094922076303,Cola mit Lakritz,hausmarke,10.8
germany,9006900224424,Almdudler Hollunder,Almdudler,6.7
germany,4027063004505,SCHORSCHi LiMO ORANGENLIMONADE,SCHORSCHi,10.0
germany,4004042254526,Bizzl Orange,,9.7
germany,4260636582585,Hydration drink Galaxy,LEVL UP,0.1
germany,4061462181573,Leichte Schorle - Apfel-Kirsche,Wiesgart,3.1
germany,4018715002864,Cola Mix,Sinalco,8.8
germany,4260322151620,Aqua Monaco Cola,Aqua Monaco,8.5
germany,41007211,Pepsi Max,Pepsi-Cola,0.0
germany,4251760801673,Dry Tonic,Thomas Henry,6.5
germany,4006714105013,Sugarmami peach,Sugar Mami,9.0
germany,4026342528527,Cola-Mix-Limonade,VC,9.2
germany,4260636583070,Levelup Shiny Dragon,LevelUp,0.1
germany,0049000076301,Fanta Banana,Fanta,13.080168776371
germany,8003170060012,Tonica Limone,Conad,9.8
germany,4260616560688,Fanta Peach,Fanta,11.0
germany,431304273474,SOLICOLA,Solidrinks,11.0
germany,4049768003690,Durstlöscher Blaubeer Vanille,Durstlöscher,9.9
germany,10001776,Coca-Cola Zero,Coca-Cola,0.0
germany,90377846,Cocacola Light,Coca Cola,0.0
germany,4337185148941,"Neue Rezeptur K Classic Cola 1,5L",K-Classic,9.7
germany,4013595328608,Vita Cola pur zuckerfrei,Vita Cola,0.0
germany,4000140705564,"Orangina Orangenlimonade Mit Fruchtfleisch, 1 L",Orangina,10.3
germany,20075491,Cola,Freeway,9.7
germany,4048517625350,Die Limo Dark Berries,Granini,8.7
germany,4311596460854,Zitrone Zero,Edeka,0.0
germany,4004154030339,Spritzer Johannisbeer,Burkhardt,7.0
germany,5000112641325,Fanta Zitrone & Holunderblüte,Fanta,0.2
germany,4012297004483,Apfelsinchen,Merkur,8.3
germany,4103020148014,Afri Cola,Afri,11.0
germany,4100060019038,Durstlöscher Mango,riha,7.8
germany,42359029,Honest Bio Limonade,Honest,5.7
germany,7640116360617,Relax,frutex,11.06
germany,4000140711916,Dr Pepper - Zero,Dr Pepper / Seven Up,0.0
germany,42173656,Cola Light,Stardrink,0.0
germany,4015042107804,ISO MAXX Citrus,,4.0
germany,4008287919981,Fassbrause,Krombacher,6.8
germany,42380252,Vio Bio-Limonade Mate,Vio,4.3
germany,4013595644623,Aqua Plus Kirsch,Thüringer Waldquell,3.5
germany,4005906002208,Adelholzener Kirsche Sport isotonisch,Adelholzener,4.3
germany,4260453290410,Limonana,Ände,6.2
germany,5900334006233,Tymbark Jabłko Wiśnia 2l,Tymbark,4.5
germany,5901586003087,Waldmeister Brause,Thomas Philipps,0.0
germany,4012297002557,Erfrischungsgetränk mit Orangengeschmack,Merkur,2.5
germany,4051800527019,Malzbier,Privatbrauerei Eichbaum,8.0
germany,4015042100157,Tonic Water,Indian Tonic,9.0
germany,4013595645149,Vita Brazil,,11.0
germany,4060800176608,Pepsi max cherry,Pepsi,0.1
germany,5000112642995,Zimt,Coca-Cola,0.0
germany,4013256642197,,Lichtenauer,9.3
germany,5000112639377,Fanta Exotic,Coca-Cola Company Fanta,6.0
germany,4051913100314,light Limo Orange,Teinacher,4.1
germany,9040400002229,Durst Löscher,QickVit,8.8
germany,4051913101342,Genuss Limonade Johannisbeere-Holunder,Teinacher,9.1
germany,42356899,Ingwer TRINK,curameo AG,12.0
germany,42284338,Limonata Rossa,surf,9.1999998092651
germany,4102560081546,Alasia Orangenlimonade,Alasia,2.0
germany,4009228240287,Bluna Orange,bluna,11.0
germany,4005906002680,Eistee Pfirsich,Adelholzener,4.8
germany,4104450003256,,Deit,0.5
germany,42031864,"Frucade Spezi, Cola Mix",Frucade,10.1
germany,4104450004178,Limonade Zitrone,Vilsa,8.8
germany,4001428001996,Limo Orange,alwa,9.3
germany,4005906002246,Orange sport,Adelholzener,4.4
germany,4001428076796,Limo Light Grapefruit,alwa,0.6
germany,4001428076550,Apfelschorle,alwa,5.6
germany,9040400002168,Durstlöscher,QuickVit,11.0
germany,4260543752002,Caffezza Cold Brew Lemonade,Caffezza,4.8
germany,10001404,Schweppes dry Tonic Water,Schweppes,7.5
germany,4051913101434,Teinacher genusslimonade Limette Minze,Teinacher,7.0
germany,9015160100287,Almdudler Zuckerfrei,Almdudler,0.0
germany,4388440093803,In the Sun-Mix cola,Penny,0.0
germany,9311493003531,Lemon Brew,Bundaberg,11.2
germany,42359494,Cola + Orange Zero,Surf,0.0
germany,4260422210517,,,0.2
germany,7394403000013,Bio schwarze Johannisbeer Getränkekonzentrat,,7.5
germany,4014472280323,Bionade Holunder,Bionade,5.0
germany,4013595644852,Wellness Vitality,Thüringer Waldquell,4.5
germany,4001574059230,DELTA Lemon,Graf Metternich-Quellen,0.0
germany,4001428078011,alwa Limo Light Limette,alwa,0.0
germany,4305615744469,Zitronenlimonade,Rossmann,7.2
germany,4013595309607,Ginger Ale,Thüringer Waldquell,9.5
germany,4005906003618,Bleib in Form Sunny Orange,Adelholzener,1.4
germany,4260475680060,basilikum ingwer,Basil,8.7
germany,4015732006424,Tonic water,,8.6
germany,4000140712319,Indian Tonic Water Zero,Schweppes,0.0
germany,4104450005984,H2OBST Apfel-Waldbeere,Vilsa,4.6
germany,4044703049160,The Real Cola Zero by Booster,Booster,0.0
germany,9040400013409,Durstlöscher,,10.0
germany,4066600203308,Paulaner Spezi,Paulaner,9.2
germany,4337256091633,LaMate,Rewe Beste Wahl,5.6
germany,4042600343084,Wellness life,Christinen,5.1
germany,9120105740616,Cola-Mix,Vö üs,10.5
germany,4260256411128,Cola,DyDo,11.2
germany,5000112632330,Vio Bio Limo leicht,,4.3
germany,4017943110099,Bio Zitronen Fruchtsaftgetränk,Landpark,8.9
germany,41030233,Bluna Orange,Bluna,11.0
germany,4003791050700,Dietenbronner fit Grapefruit,Dietenbronner,1.3
germany,4260449691559,Drink Blaubeer,Ahoj-Brause,9.0
germany,4250033662522,Cola mix,Libella,9.5
germany,42282044,vital orange,Carolinen,1.3
germany,4388441169002,Limonata,rewe,9.3
germany,4004042010726,hassia Fitzelchen Zitrone,,0.0
germany,4016843004514,Cola Mix Zero,,0.0
germany,4004019015044,Traditional Bitter Lemonade,Fentimans,7.9
germany,4013256012044,Lichtenauer Tonic Water,,8.0
germany,4104590081183,Lahnperle Zitrone,Lahnperle,0.5
germany,42031871,Zitronenlimonade,,0.0
germany,4048517689567,Die Limo - Ultra Leicht Orange,Granini,2.2
germany,4260547320412,Spirit Mango & Cactus,Biohacks,7.7
germany,4002627405769,fruit & water Pfirsich Mango,Ileburger Sachsen Quelle,3.5
germany,41061817,Cola,Neunspringer,8.0
germany,4004210805208,Gerri Zero Orange,Gerri,0.0
germany,4062139001705,Pepsi Zero,PepsiCo,0.0
germany,4009285004488,Grapefruit Fruchtsaftgetränk,Bellaris,1.5
germany,4000140713866,Orangina Rouge,Orangina,9.7
germany,4010281700007,Cola-Mix,Siegsdorfer Petrusquelle,2.3
germany,4250643291020,,IRN BRU,4.7
germany,4002627801790,Fresh ACE mit Folsäure,Ileburger Sachsen Quelle,2.6
germany,4027425000725,Tropic Mehrfrucht-Papaya,Brunnthaler Brunnen,9.1
germany,4004210805246,Gerri Mango Passionsfrucht,Gerri,0.0
germany,4260370660426,Ginger Mama,Garage GmbH,5.9
germany,4260551830143,Vitamin+C Shot,Berlina Shot,9.0
germany,4250033661013,Cola Mix,Libella,9.8000001907349
germany,4062139001729,Cola - Max Cherry Zero,PepsiCo,0.1
germany,4018926001786,Schloß Cola,,8.6
germany,8002270986475,Aranciata amara,San Pellegrino,8.6
germany,87126327,Coca cola Light,Coca-Cola,0.0
germany,9006900216726,Alpenkräuterlimonade,Almdudler,7.9
germany,9009700303337,Balance Apfel-Cranberry,Vöslauer,3.8
germany,9015160102144,Almdudler,Almdudler,7.9
germany,90491146,Johannisbeere,ViO,8.3
germany,4001513001573,Gerolsteiner Apfel-Zitrone,Gerolsteiner,4.2
germany,4018715000525,Aquintéll Lemon (Mineralwasser mit Zitronenaroma),Deutsche Sinalco GmbH Markengetränke & Co. KG,0.0
germany,4060800150677,Pepsi,Pepsi,10.7
germany,4388860176117,Erfrischung Getränk,REWE Beste Wahl,6.7
germany,4000140709593,grapefruit & acerola,Schweppes,8.6
germany,4260107223344,Fritz kola Bio,fritz-kola,9.5
germany,4034025000376,Lütauer apfelschore,Lütauer,6.83
germany,9006900222321,Kinder-Punsch,Pfanner,11.0
germany,4102560020361,Leicht & fruchtig Apfel Pfirsich,Rhön Sprudel,3.0
germany,5449000238993,Coca cola sans sucre,Coca-Cola,0.0
germany,4001513008589,Gerolsteiner und Frucht,Gerolsteiner,4.1
germany,4260107223108,Koffeinhaltiges Mixgetränk,fritz,5.2
germany,4004210000634,Gerri,Gerri,9.3
germany,5000112580167,Fanta Orange,Fanta,9.1
germany,4054500114831,Braumeisters Limonade Zitrone naturtrüb,Eichbaum,7.0
germany,0049000075144,Fanta Green Apple,Fanta,38.0
germany,54493919,"Sprite 0,33ml",Sprite,8.0
germany,4005906275466,Apfelschorle bio,Adelholzener,5.3
germany,3057640450808,Volvic Tee Minz Geschmack,Volvic,4.9
germany,85952485,Zitrone,Mattoni,4.0
germany,4007656036007,Cola-Mix,Schwarzwald Sprudel,9.1999998092651
germany,9120077110301,Tonic Water Premium,,9.6
germany,4019313002300,FruMate Citro,FRU,6.5
germany,4027752000269,Volt Cola,Volt,11.9
germany,42376200,"Wasser, still",Saskia,0.0
germany,42006374,Flumi Orange,Flumi,8.8
germany,4337185324048,Fruity Water Apfel-Beeren-Geschmack,K-Classic,6.7
germany,4013256012099,Ananas-Citrusgetränk,Lichtenauer,9.0
germany,4260144082218,Böhringer Zitronenlimonade,Böhringer,8.3
germany,4002846034788,Mio Mio Guarana Pomegranate,Mio Mio,5.7
germany,7290010498628,Eistee Sirup,Sodastream,3.4
germany,4010976381436,Grapefruit Fit Zero,Libelle,0.0
germany,42372646,Tonic Water light,LIDL,4.2
germany,42231172,Ganic wilde Pflaume,Ganic,4.6
germany,4260310558561,matemate hanf,Mate Mate,5.2
germany,4101130525107,Limette Minze,RheinfelsQuellen,0.0
germany,42261315,Zitronen Limonade,limetto,7.7
germany,4013595325171,Rennsteig Himbeerbrause,Thüringer Waldquell,3.6
germany,4337185361371,Pro Aqua Erdbeere,K-Classic,3.7
germany,4102380038126,Aktiv - Grapefruit,Hella,43.0
germany,2200209779242,Bio Früchtemix,Beauty Baby,4.5
germany,4337256075824,die Cola,Rewe,10.6
germany,5060108453530,,Fever Tree,7.7
germany,54491182,Sprite,Sprite,8.0
germany,42261230,Cola-Mix 0%Koffein und Zucker,StarDrink,0.0
germany,4062139003051,Pepsi Dose,Pepsico,0.0
germany,64111971,Sumol,SUMOL+COMPAL Marcas,5.7
germany,4270000121432,Hanf Quitte,Super Soda,3.8
germany,8719128117850,Lipton green ice tea,Lipton,2.9
germany,4062139001682,Pepsi light Lemon,PepsiCo,0.0
germany,4061458248686,Bio-Limonade - Rhabarber-Schwarze Johannisbeeregeschmack,Gut Bio,7.5
germany,4001228514474,Limo Orange,Magnus,8.6
germany,8719128117812,Pepsi Max Lime,Sodastream,0.0
germany,4047247253680,Getränkesirup Cola,River,2.4
germany,4019298000124,Gessner Orangenlimonade,,9.1
germany,4337185625992,Aktiv schorle,K-Classic,5.8
germany,4062139004270,Pepsi Max,PepsiCo,0.0
germany,4027109908934,Küstengold Wasser + Frucht Apfel-Rhabarbergeschmack,Küstengold,3.3
germany,4061458248716,Tonic Water,Flirt,7.9
germany,4034457003945,Seezüngle Apfelbeere,Seezüngle,4.0
germany,4049768003485,bubble gum,QuickVit,10.0
germany,4026539965630,Hauli Limonade Zitrone,Hauli,8.3
germany,4026285001224,Bissinger Mandarine,Bissinger Auerquelle,9.5
germany,4061458252805,Flirt Zitrone Zero - Zitronenlimonade,Flirt,0.0
germany,4260120350201,brisanti rot,,7.3
germany,9132151277008,Coca-Cola Zero Sugar,Coke Zero,0.0
germany,4001325005615,"Leicht & Fit, Orange Diätgetränke",Aquarömer,0.5
germany,4022437004440,Johannisbeere-Apfel,Privatbrauerei Püls,5.9
germany,0201222588028,Silber,Bissinger Auerquelle,7.5
germany,4007656033402,Orangen-Limonade,,2.3
germany,4026285001620,Früchte-Tee,Bissinger Auerquelle,8.9
germany,4303146291230,Kinder Cola,,8.0
germany,4004768261341,Allgäuer Cola Gmisch,Allgäuer Alpenwasser,10.0
germany,4000173318205,Spezi zero,,0.5
germany,4250033661037,Zitronen Limonade,Libella,9.5
germany,5000112503258,,Fanta,0.0
germany,42398455,Coca Cola,The Coca Cola Company,10.6
germany,4015042112099,Aqua Fruity Beeren Mix,Mecklenburger Quelle,6.7
germany,4337256324410,Orangenlimonade,ja!,0.0
germany,4061458289658,River Cola zero,River,0.0
germany,4260370660709,Orange Mama,Garage GbmH,6.9
germany,4337256571371,Cola Light,Ja!,0.0
germany,4102560010966,Pink Grape,Rhön Sprudel,0.0
germany,4001513004079,Tee - Schwarztee-Limette-Minzegeschmack,Gerolsteiner,4.1
germany,4000140701498,Orangina Rouge,Orangina,10.2
germany,4000177839003,Cola Mix koffeinfrei,Capri-Sonne,7.6999998092651
germany,4000140011528,Tonic Water,Schweppes,8.9
germany,4000140072178,Tonic Water,Schweppes,8.9
germany,4005906274704,"Active O2, Orange",Adelholzener,4.0
germany,4009228240010,Bluna Orange,Bluna,11.0
germany,4012852204136,Now Fresh Lemon,Lammsbräu,7.7
germany,4013595644425,Vita Cola Original Zuckerfrei,Vita Cola,0.0
germany,4014086011528,Mate-Cola,Oettinger,10.0
germany,4014472002505,Litschi,Bionade,4.7
germany,4014472281719,BIONADE Zitrone-Bergamotte,Bionade,5.2
germany,4015533015182,BioZisch Guarana Cola,Voelkel,8.3
germany,4015533017834,BioZisch Rhabarber,Voelkel,6.0
germany,4015732009128,Aktiv Vital,Spreequell,3.6
germany,4026285000845,Apfel schörle,Bissinger Auerquelle,6.4
germany,4029764444956,,Loscher,5.0
germany,4048517625312,"Die Limo, Dark Berries + Guarana",Granini,8.7
germany,4038745603718,Buratino,Monolith,9.0
germany,4060800157331,Mirinda light Orange Geschmack,Pepsi,0.2
germany,4060800104021,Pepsi Max NO SUGAR,Pepsi,0.0
germany,4060800156273,7up,7up,10.4
germany,4060800156525,Pepsi Max,Pepsi,0.0
germany,4060800175472,Mountain Dew,Mountain Dew,12.4
germany,4060800175823,Pepsi max ginger,Pepsi,0.0
germany,4100590154407,"Apollinaris, Lemon",Apollinaris,0.0
germany,4102380027823,hella pfirsich,hella,4.0
germany,42141228,Karlskrone Malz,Karlskrone,7.6
germany,42142133,Apfelschorle,Wiesgart,6.5
germany,42143871,Sportivo Orange-Apfel-Mango,Freeway,3.8
germany,42179856,Cola-Mix,StarDrink,9.6
germany,42296379,Flying Power,topstarSpitz,0.0
germany,42342618,schwarze Limonade Johannisbeere & Guaranaextrakt,surf,21.8
germany,4260031874278,Flora power,Reineckes Getränke,0.0
germany,4106060070178,Bio frizzante citron,isis,8.6999998092651
germany,4260178730437,Bio Limonade Ingwer & Zitrone naturtrüb,Proviant,6.9
germany,4260189210072,Birne Rosmarin,Wostok,6.8
germany,42141198,Flirt Orange - Orangenlimonade,Flirt,7.6
germany,42151715,Apfelschorle,StarDrink,6.0
germany,42273677,Flirt Pink Grapefruit,Flirt,9.2
germany,4260310551074,Tonic Water,Thomas Henry,9.3
germany,4260310555003,Ginger Ale,Thomas Henry,9.0
germany,4300175282840,Getränkesirup Orangengeschmack kalorienarm,K-Classic,0.5
germany,4311596435869,Apfel Schorle,Gut & Günstig,6.0
germany,4311596436101,Orangen Limonade,Gut & Günstig,8.7
germany,4388440096583,"Orangen Limonade - Penny - 1,5 L",Penny,7.8
germany,5000112546491,Sprite,Sprite,8.0
germany,5000112547221,mezzo mix,Coca-Cola Company,10.1
germany,5000112547825,Sprite Zitrone-Limette,Sprite,8.0
germany,5000112561098,Coca-Cola,Coca-Cola,10.6
germany,5000112587340,Kiwi und Strawberry Limo,Fanta,10.2
germany,5060108450935,Premium Indian Tonic Water,Fever Tree,8.0
germany,54007833,,Fanta,0.0
germany,5449000038715,"Lift, Apfelschorle",Coca-Cola,5.8
germany,5449000162861,Coca-Cola light koffeinfrei,Coca-Cola,0.0
germany,5449000958617,Coca-Cola Lemon Zero,Coca-Cola,0.0
germany,5449000017932,Sprite,Sprite,8.0
germany,5449000146571,Vio BIO LIMO Orange,Vio BIO LIMO,8.6
germany,5449000210371,Mezzo Mix Zero,Coca-Cola Company,0.2
germany,7260311040031,Gewara Cola,Gewara,10.0
germany,7610057026514,Sinalco original,Sinalco,10.0
germany,7610238300358,Schweppes,Schweppes,8.9
germany,4300175282864,Getränkesirup Cola-Geschmack,K Classic,0.5
germany,4316268632140,Tropical ZERO,,0.4
germany,0764137500009,Karls Kola,Karls,11.0
germany,4066600603405,Spezi,Paulaner,9.2
germany,5449000110671,Sprite 0.5,Sprite,10.1
germany,4060800150714,Schwip Schwap - Cola + Orange,Schwip Schwap,9.7
germany,4027109005824,Red Wave - Kirschgeschmack,High Speed,3.9
germany,5449000138170,Orange ohne Zucker,Fanta,0.3
germany,5449000017888,Cola,Coca-Cola,10.6
germany,5449000134264,Cola Zero,Coca-Cola,0.0
germany,3057640580598,"Volvic Tee Sugarfree ZERO Wassermelone 1,5L EW",Volvic,0.0
germany,4012852204297,Now Holler Blüte,Now by Lammsbräu,6.9
germany,5449000214799,Coke zero,Coca Cola,0.0
germany,4337256786409,Comet Cola Zero,Penny,0.0
germany,5060108450881,Fever-tree Elderflower Tonic Water500ml,Multibev,7.8
germany,4000177816004,Capri Sonne Orange 200ml,Nordic refreshment company as,8.6
germany,5029396000895,Connoisseurs Tonic Water,Cask as,4.4
germany,5449000233295,Coca-Cola sans sucres sans caféine,Coca-Cola,0.0
germany,54008649,Apfelschorle,ViO,7.5
germany,4260107222408,fritz-spritz Bio Traubensaftschorle,fritz-spritz,7.7
germany,4001513003225,Kräuter Wasser,Gerolsteiner,4.1
germany,4100060034215,Durstlöscher Wassermelone 1L,Durstlöscher,11.0
germany,4260212911303,Cola für Kids,./.,11.0
germany,4102430075637,Fassbrause Waldmeister,Bitburger,5.5
germany,4016762042840,Cola Mix,Leikeim,10.0
germany,5000112548082,Getränke - FANTA Orange,Fanta,7.6
germany,4060800309112,Pepsi Max Mango,Pepsi,0.0
germany,4006599000984,Ramune,,9.4
germany,4047247384469,Flirt Zitrone Zero Null Zucker,Flirt,0.0
germany,4019298000148,Cola,Gessner,11.0
germany,90357473,Coca-Cola sans sucres,Coca-Cola,0.0
germany,5000112639421,Cola Vanille Zero,Coca-Cola,0.0
germany,4060800306982,Pepsi Max  - Lime,Pepsi,0.0
germany,4260422211941,Tonic water,Green,0.0
germany,4000140702846,Dr Pepper - Cherry,Dr Pepper / Seven Up,6.76
germany,4305615839288,Leichte limo Zitrone,Genuss Plus,4.0
germany,4000140700637,Wild Berry,Schweppes,9.0
germany,8410408051368,"Kas citron 🍋1,5 L",KAS,11.4
germany,4030766003812,mieps Zitrone Minze - fair und frisch,mieps,6.0
germany,4061458283649,River Cola Zero,River,0.0
germany,4061462682216,Bio-Eistee Alpenkräuter,Nur Nur Natur,1.4
germany,6928804015461,Fanta Grape Asia,,4.6
germany,4063367224362,Wild berry tonic,,9.0
germany,1526026131000000079,Durstlöscher,QuickVit,8.8
germany,5000112521634,Fanta Orange ohne Zucker,Fanta,0.3
germany,5000112552218,Cola Zero,Coca-Cola,0.0
germany,4000140714900,Virgin Mojito,Schweppes,7.6
germany,4337185149146,Kaufland,Kaufland,0.5
germany,4000140707971,Dry Tonic Water,Schweppes,7.5
germany,5601045001318,Maracujá,Sumol,5.8
germany,42230861,Spreewald Limo Gurkengeschmack,Spreewald Limo,7.2
germany,42201854,"LemonAid, Limette",Lemonaid,6.0
germany,4013595644173,Vita Cola Original,Vita Cola,8.8
germany,4017170008725,Cola-Mix,,9.7
germany,7610097111072,Rivella rot,Rivella,9.0
germany,9001445007174,Joghurt Kirsch-Banane,Keli,2.8
germany,4013595328585,Vita Caribic,Vita,8.8
germany,5000112546439,Coca Cola light,Coca Cola,0.0
germany,4025127027996,Bitter Lemon,Goldberg & Sons,9.48
germany,4051800117159,Karamalz Classic,Karamalz,8.0
germany,4060800310002,7up zero sugar,Pepsi,0.0
germany,42425632,Citrus Minze Limo,Gerolsteiner,7.2
germany,5000112547160,Red Bull Pink sugafree,The Coca-Cola Company,7.6
germany,8935049501589,Fanta Huong Xá Xi,Fanta,4.6
germany,4260688124795,,,0.0
germany,4250239117567,Aloe Vera Erdbeere,Aleo,7.9
germany,0079581184027,strawberry lemonade,Calypso,11.205073995772
germany,9006900216764,Almdudler,Almdudler Zuckerfrei,0.0
germany,4060800148940,Schwip Schwap,Schwip Schwap,9.7
germany,4060800157416,Schwip Schwap Zero - Lemon Taste,PepsiCo,0.3
germany,4062139001781,Schwip Schwap Zero - Cola & Orange,PepsiCo,0.3
germany,4060800150769,Schwip Schwap Zero - Cola & Orange,PepsiCo,0.3
germany,4260231220578,Pepsi Max Cherry,Pepsi,0.1
germany,42151852,Zitrone,StarDrink,7.9
germany,4388810057848,Apfel-Schorle,ja!,5.9
germany,5449000006271,Fanta orange,Fanta,11.7
germany,4009670020598,Apfelschorle,Sodenthaler,6.2
germany,5000112546415,Coca Cola,Coca-Cola,10.6
germany,42256717,Bitter Lemon Original,Freeway,12.1
germany,4260705330659,Vitaminwasser - Pfirsichgeschmack,Vitavate,0.7
germany,4000140710612,Bitter Lemon Zero,Schweppes,0.0
germany,4260107220114,Orange,fritz-limo,8.7
